time,gFx,gFy,gFz,gFTotal
0.3816218376159668,-0.3932647705078125,0.0235137939453125,-0.91131591796875,0.993
0.383120059967041,-0.3932647705078125,0.0235137939453125,-0.91131591796875,0.993
0.39236903190612793,-0.3936920166015625,0.024566650390625,-0.9146728515625,0.996
0.401824951171875,-0.3941802978515625,0.0248565673828125,-0.9161224365234375,0.998
0.4122438430786133,-0.3947296142578125,0.023681640625,-0.917388916015625,0.999
0.4240260124206543,-0.394500732421875,0.024261474609375,-0.9209747314453125,1.002
0.43402910232543945,-0.3931121826171875,0.023193359375,-0.9235076904296875,1.004
0.44384002685546875,-0.39361572265625,0.0226593017578125,-0.923828125,1.004
0.454042911529541,-0.3932952880859375,0.0224609375,-0.923919677734375,1.004
0.4680361747741699,-0.392791748046875,0.0218505859375,-0.9229583740234375,1.003
0.4834580421447754,-0.393707275390625,0.0213775634765625,-0.918670654296875,1.0
0.4838681221008301,-0.393707275390625,0.0213775634765625,-0.918670654296875,1.0
0.4922480583190918,-0.3937530517578125,0.0207061767578125,-0.9177093505859375,0.999
0.5021018981933594,-0.392974853515625,0.0197296142578125,-0.9181365966796875,0.999
0.5126080513000488,-0.39410400390625,0.021209716796875,-0.9185943603515625,1.0
0.5244121551513672,-0.3948211669921875,0.0225067138671875,-0.9173431396484375,0.999
0.534247875213623,-0.3956298828125,0.022247314453125,-0.915863037109375,0.998
0.5445630550384521,-0.396514892578125,0.0232696533203125,-0.9123077392578125,0.995
0.5519318580627441,-0.400787353515625,0.0262603759765625,-0.9019927978515625,0.987
0.5675599575042725,-0.4019317626953125,0.0227203369140625,-0.9047698974609375,0.99
0.5804460048675537,-0.3989410400390625,0.0226593017578125,-0.9096221923828125,0.994
0.5818991661071777,-0.3970794677734375,0.024932861328125,-0.916748046875,0.999
0.6027798652648926,-0.3899993896484375,0.025787353515625,-0.942626953125,1.02
0.6032180786132812,-0.3899993896484375,0.025787353515625,-0.942626953125,1.02
0.6119670867919922,-0.38580322265625,0.022125244140625,-0.9482879638671875,1.024
0.6238398551940918,-0.3868255615234375,0.0199127197265625,-0.948394775390625,1.024
0.6336460113525391,-0.394256591796875,0.0233917236328125,-0.9409942626953125,1.021
0.6443390846252441,-0.4015655517578125,0.02386474609375,-0.9210205078125,1.005
0.6538009643554688,-0.4033203125,0.02490234375,-0.90216064453125,0.989
0.6618480682373047,-0.4013214111328125,0.02490234375,-0.898590087890625,0.984
0.6727499961853027,-0.39678955078125,0.021514892578125,-0.90423583984375,0.988
0.6826159954071045,-0.3928070068359375,0.0205841064453125,-0.911041259765625,0.992
0.6934080123901367,-0.39007568359375,0.0230560302734375,-0.91876220703125,0.998
0.702855110168457,-0.390167236328125,0.0223236083984375,-0.928619384765625,1.008
0.7133798599243164,-0.3923797607421875,0.021453857421875,-0.9351043701171875,1.014
0.7234599590301514,-0.3927154541015625,0.018341064453125,-0.9326934814453125,1.012
0.7333669662475586,-0.3960113525390625,0.0207366943359375,-0.9279022216796875,1.009
0.7442519664764404,-0.399078369140625,0.0203704833984375,-0.9218292236328125,1.005
0.7542879581451416,-0.39947509765625,0.019012451171875,-0.91650390625,1.0
0.7640471458435059,-0.3988189697265625,0.019287109375,-0.9122314453125,0.996
0.774183988571167,-0.397064208984375,0.0175933837890625,-0.911834716796875,0.995
0.784419059753418,-0.39581298828125,0.0168609619140625,-0.911376953125,0.994
0.7949130535125732,-0.3960113525390625,0.017730712890625,-0.912445068359375,0.995
0.8045699596405029,-0.3978729248046875,0.018951416015625,-0.9117889404296875,0.995
0.8130378723144531,-0.4004364013671875,0.0201568603515625,-0.912994384765625,0.997
0.8240699768066406,-0.402679443359375,0.0205230712890625,-0.911285400390625,0.997
0.8337540626525879,-0.4048614501953125,0.0202178955078125,-0.9084014892578125,0.995
0.8437271118164062,-0.4069366455078125,0.0188140869140625,-0.9065704345703125,0.994
0.8536479473114014,-0.408172607421875,0.017608642578125,-0.901611328125,0.99
0.8636510372161865,-0.4088134765625,0.015655517578125,-0.8972930908203125,0.986
0.8738460540771484,-0.409759521484375,0.0157318115234375,-0.8928680419921875,0.983
0.883756160736084,-0.411407470703125,0.016448974609375,-0.88787841796875,0.979
0.8941631317138672,-0.4120025634765625,0.016510009765625,-0.885589599609375,0.977
0.9040679931640625,-0.412567138671875,0.0182647705078125,-0.8853607177734375,0.977
0.9129810333251953,-0.412689208984375,0.0205078125,-0.88946533203125,0.981
0.9231569766998291,-0.4102630615234375,0.0239410400390625,-0.8980712890625,0.988
0.9333791732788086,-0.4066925048828125,0.026397705078125,-0.910003662109375,0.997
0.9438290596008301,-0.4037017822265625,0.0303497314453125,-0.921844482421875,1.007
0.9537558555603027,-0.4021148681640625,0.036041259765625,-0.9339752197265625,1.017
0.9638760089874268,-0.400115966796875,0.041412353515625,-0.947052001953125,1.029
0.9735310077667236,-0.3961944580078125,0.0438079833984375,-0.956787109375,1.036
0.9836578369140625,-0.393157958984375,0.0390167236328125,-0.9585113525390625,1.037
0.9940109252929688,-0.3902587890625,0.032318115234375,-0.9517669677734375,1.029
1.0040490627288818,-0.388580322265625,0.023162841796875,-0.935699462890625,1.013
1.0129308700561523,-0.3893890380859375,0.015655517578125,-0.9169464111328125,0.996
1.0232419967651367,-0.390533447265625,0.0117950439453125,-0.9031829833984375,0.984
1.0335919857025146,-0.3929290771484375,0.0109710693359375,-0.8961334228515625,0.979
1.0434389114379883,-0.395721435546875,0.01312255859375,-0.8943023681640625,0.978
1.0534939765930176,-0.3987579345703125,0.013153076171875,-0.8958740234375,0.981
1.0638718605041504,-0.4037933349609375,0.01324462890625,-0.8947906494140625,0.982
1.0737800598144531,-0.4112701416015625,0.015350341796875,-0.89129638671875,0.982
1.0835590362548828,-0.4165496826171875,0.0196533203125,-0.888153076171875,0.981
1.0938899517059326,-0.419036865234375,0.024139404296875,-0.8860931396484375,0.98
1.1033899784088135,-0.41973876953125,0.026123046875,-0.8844146728515625,0.979
1.1134629249572754,-0.4185333251953125,0.0262603759765625,-0.8784332275390625,0.973
1.123610019683838,-0.4181060791015625,0.0219268798828125,-0.8632965087890625,0.959
1.1340889930725098,-0.419403076171875,0.018890380859375,-0.8448333740234375,0.943
1.1433439254760742,-0.422821044921875,0.0179443359375,-0.833648681640625,0.935
1.1522421836853027,-0.42303466796875,0.019866943359375,-0.8446197509765625,0.945
1.1613390445709229,-0.4175262451171875,0.0234527587890625,-0.8805084228515625,0.975
1.1734471321105957,-0.408294677734375,0.0283660888671875,-0.9387359619140625,1.024
1.183095932006836,-0.39630126953125,0.03436279296875,-0.992034912109375,1.069
1.1931700706481934,-0.388580322265625,0.0402374267578125,-1.021270751953125,1.093
1.202883005142212,-0.38336181640625,0.04632568359375,-1.0235137939453125,1.094
1.212738037109375,-0.379302978515625,0.050262451171875,-1.006011962890625,1.076
1.2229681015014648,-0.374786376953125,0.050811767578125,-0.9782562255859375,1.049
1.2331860065460205,-0.3701324462890625,0.0485382080078125,-0.955047607421875,1.025
1.2431249618530273,-0.3656463623046875,0.0431671142578125,-0.9351654052734375,1.005
1.2527661323547363,-0.362274169921875,0.03594970703125,-0.91864013671875,0.988
1.2628569602966309,-0.3621368408203125,0.0270843505859375,-0.90313720703125,0.973
1.2728660106658936,-0.3627166748046875,0.019927978515625,-0.8938446044921875,0.965
1.282829999923706,-0.365081787109375,0.0155029296875,-0.8959503173828125,0.968
1.2929039001464844,-0.368133544921875,0.014373779296875,-0.9030914306640625,0.975
1.302812099456787,-0.3712158203125,0.0168609619140625,-0.91607666015625,0.989
1.312605857849121,-0.37548828125,0.0201568603515625,-0.9293975830078125,1.003
1.322854995727539,-0.3795166015625,0.022430419921875,-0.94256591796875,1.016
1.3327651023864746,-0.383697509765625,0.02325439453125,-0.9509735107421875,1.026
1.3429629802703857,-0.385986328125,0.023040771484375,-0.9535064697265625,1.029
1.353039026260376,-0.3833465576171875,0.0214385986328125,-0.949920654296875,1.025
1.3629889488220215,-0.3793792724609375,0.014984130859375,-0.942840576171875,1.016
1.3728361129760742,-0.37432861328125,0.0089874267578125,-0.9336090087890625,1.006
1.382504940032959,-0.373291015625,0.00396728515625,-0.925994873046875,0.998
1.3923540115356445,-0.3759918212890625,0.00048828125,-0.920745849609375,0.995
1.4027900695800781,-0.381103515625,0.00054931640625,-0.9177703857421875,0.994
1.4127259254455566,-0.3884124755859375,0.00701904296875,-0.92071533203125,0.999
1.4223530292510986,-0.3971405029296875,0.0145416259765625,-0.928802490234375,1.01
1.4327211380004883,-0.4022674560546875,0.018280029296875,-0.9349517822265625,1.018
1.442389965057373,-0.4004669189453125,0.0254669189453125,-0.9418487548828125,1.024
1.452549934387207,-0.3986968994140625,0.03216552734375,-0.93865966796875,1.02
1.462440013885498,-0.396331787109375,0.0382843017578125,-0.9228363037109375,1.005
1.4723501205444336,-0.4003448486328125,0.0416259765625,-0.9105377197265625,0.996
1.4823760986328125,-0.4041290283203125,0.04180908203125,-0.9009552001953125,0.988
1.4922819137573242,-0.3977203369140625,0.038848876953125,-0.8978424072265625,0.983
1.5022621154785156,-0.39306640625,0.0373077392578125,-0.9109039306640625,0.993
1.512537956237793,-0.3903045654296875,0.038330078125,-0.92474365234375,1.004
1.522515058517456,-0.386566162109375,0.041259765625,-0.930816650390625,1.009
1.5322630405426025,-0.3870849609375,0.0457763671875,-0.928497314453125,1.007
1.5423331260681152,-0.3880615234375,0.0509033203125,-0.9222412109375,1.002
1.5524449348449707,-0.3902587890625,0.0566253662109375,-0.9171600341796875,0.998
1.562520980834961,-0.3911285400390625,0.0597076416015625,-0.911163330078125,0.993
1.5723490715026855,-0.3924407958984375,0.062286376953125,-0.90716552734375,0.99
1.5824129581451416,-0.3954010009765625,0.0643310546875,-0.9069976806640625,0.992
1.59210205078125,-0.3969268798828125,0.0677642822265625,-0.90521240234375,0.991
1.6022169589996338,-0.3991241455078125,0.0738983154296875,-0.908050537109375,0.995
1.6121258735656738,-0.4001922607421875,0.079345703125,-0.9102020263671875,0.997
1.622079849243164,-0.4013671875,0.0833892822265625,-0.9122467041015625,1.0
1.6320738792419434,-0.40167236328125,0.087066650390625,-0.909149169921875,0.998
1.642930030822754,-0.4029998779296875,0.0891571044921875,-0.900146484375,0.99
1.6523139476776123,-0.403717041015625,0.0899200439453125,-0.894256591796875,0.985
1.6623058319091797,-0.40411376953125,0.086456298828125,-0.887725830078125,0.979
1.6722090244293213,-0.4034576416015625,0.0810546875,-0.8827667236328125,0.974
1.6820330619812012,-0.403472900390625,0.0761566162109375,-0.879852294921875,0.971
1.6920230388641357,-0.404632568359375,0.07012939453125,-0.8785247802734375,0.97
1.7023510932922363,-0.4129638671875,0.0712738037109375,-0.8834991455078125,0.978
1.712285041809082,-0.42120361328125,0.08013916015625,-0.919525146484375,1.015
1.722364902496338,-0.4098358154296875,0.0724639892578125,-0.95843505859375,1.045
1.7320220470428467,-0.39324951171875,0.04888916015625,-0.9595184326171875,1.038
1.742319107055664,-0.3913726806640625,0.0302276611328125,-0.9348602294921875,1.014
1.7518410682678223,-0.398101806640625,0.0161895751953125,-0.9021453857421875,0.986
1.762071132659912,-0.4041748046875,0.0085906982421875,-0.88092041015625,0.969
1.7720179557800293,-0.407135009765625,0.0043792724609375,-0.8785858154296875,0.968
1.7818498611450195,-0.4046783447265625,0.003021240234375,-0.8855743408203125,0.974
1.792344093322754,-0.397247314453125,-0.000579833984375,-0.8957672119140625,0.98
1.8020479679107666,-0.3897552490234375,-0.0048980712890625,-0.9084625244140625,0.989
1.811750888824463,-0.38311767578125,-0.0065460205078125,-0.92132568359375,0.998
1.8220949172973633,-0.3794708251953125,-0.0081939697265625,-0.935699462890625,1.01
1.8318920135498047,-0.376373291015625,-0.0068359375,-0.954559326171875,1.026
1.8419010639190674,-0.37396240234375,-0.0030364990234375,-0.9688873291015625,1.039
1.8526790142059326,-0.373931884765625,0.0041656494140625,-0.9706878662109375,1.04
1.862001895904541,-0.3731689453125,0.011749267578125,-0.9636993408203125,1.033
1.871762990951538,-0.3721771240234375,0.02081298828125,-0.9544525146484375,1.025
1.8818089962005615,-0.3690032958984375,0.0260772705078125,-0.94635009765625,1.016
1.8919579982757568,-0.3634185791015625,0.0250244140625,-0.9365386962890625,1.005
1.9017601013183594,-0.3586273193359375,0.0135345458984375,-0.9232177734375,0.991
1.9119038581848145,-0.3634185791015625,0.0002288818359375,-0.909332275390625,0.979
1.9218690395355225,-0.378692626953125,-0.0013580322265625,-0.9002532958984375,0.977
1.9320290088653564,-0.3907318115234375,0.00518798828125,-0.9101409912109375,0.99
1.941148042678833,-0.390838623046875,0.0202178955078125,-0.93182373046875,1.011
1.9514708518981934,-0.3867950439453125,0.03741455078125,-0.95343017578125,1.03
1.9622960090637207,-0.3827972412109375,0.047760009765625,-0.9658050537109375,1.04
1.971909999847412,-0.3817596435546875,0.047332763671875,-0.9669036865234375,1.041
1.982266902923584,-0.383026123046875,0.041412353515625,-0.9586944580078125,1.033
1.9918341636657715,-0.3840789794921875,0.0332489013671875,-0.942230224609375,1.018
2.0016589164733887,-0.3855133056640625,0.0254364013671875,-0.9205322265625,0.998
2.0116219520568848,-0.385284423828125,0.0212554931640625,-0.8934478759765625,0.973
2.021667003631592,-0.385650634765625,0.021270751953125,-0.8687286376953125,0.951
2.0314888954162598,-0.390380859375,0.02410888671875,-0.8484039306640625,0.934
2.041551113128662,-0.3970489501953125,0.0275115966796875,-0.8378143310546875,0.928
2.051642894744873,-0.40631103515625,0.0312347412109375,-0.83837890625,0.932
2.0615739822387695,-0.4111328125,0.034393310546875,-0.8518524169921875,0.947
2.071491003036499,-0.4123687744140625,0.035675048828125,-0.8737335205078125,0.967
2.08139705657959,-0.4100341796875,0.03558349609375,-0.901031494140625,0.991
2.091742992401123,-0.4066925048828125,0.039642333984375,-0.9277496337890625,1.014
2.1008479595184326,-0.4008026123046875,0.0459136962890625,-0.9599456787109375,1.041
2.111754894256592,-0.3937835693359375,0.0497283935546875,-0.9863739013671875,1.063
2.121415138244629,-0.3865509033203125,0.0518035888671875,-0.9937591552734375,1.068
2.131453037261963,-0.3829803466796875,0.052978515625,-0.9820556640625,1.055
2.1416590213775635,-0.380706787109375,0.0543670654296875,-0.964324951171875,1.038
2.151520013809204,-0.3792266845703125,0.051055908203125,-0.9437408447265625,1.018
2.161555051803589,-0.3781585693359375,0.044525146484375,-0.924163818359375,1.0
2.1714680194854736,-0.379119873046875,0.0394744873046875,-0.9084320068359375,0.985
2.1813650131225586,-0.38043212890625,0.035186767578125,-0.9003753662109375,0.978
2.19143009185791,-0.384246826171875,0.0309906005859375,-0.89666748046875,0.976
2.201469898223877,-0.3910369873046875,0.0294036865234375,-0.8984527587890625,0.98
2.211319923400879,-0.3954315185546875,0.0261688232421875,-0.90093994140625,0.984
2.221266984939575,-0.3977508544921875,0.0258026123046875,-0.9093780517578125,0.993
2.231444835662842,-0.39947509765625,0.0261993408203125,-0.914764404296875,0.999
2.241346836090088,-0.3992462158203125,0.0270843505859375,-0.9195709228515625,1.003
2.2512149810791016,-0.3981170654296875,0.028411865234375,-0.92242431640625,1.005
2.261512041091919,-0.39483642578125,0.029998779296875,-0.9218597412109375,1.003
2.271178960800171,-0.3900299072265625,0.0279998779296875,-0.9195556640625,0.999
2.281096935272217,-0.3863983154296875,0.025482177734375,-0.916778564453125,0.995
2.2911529541015625,-0.383514404296875,0.0238800048828125,-0.91400146484375,0.991
2.301298141479492,-0.382171630859375,0.022735595703125,-0.9141693115234375,0.991
2.311387062072754,-0.3818817138671875,0.022705078125,-0.9186859130859375,0.995
2.3214111328125,-0.3829803466796875,0.0249176025390625,-0.924560546875,1.001
2.3312339782714844,-0.3838348388671875,0.03143310546875,-0.9305572509765625,1.007
2.34116792678833,-0.3834075927734375,0.039031982421875,-0.9364776611328125,1.013
2.3510680198669434,-0.386016845703125,0.0429229736328125,-0.9380645751953125,1.015
2.3611130714416504,-0.38714599609375,0.043365478515625,-0.935821533203125,1.014
2.371119976043701,-0.3875274658203125,0.042327880859375,-0.9298858642578125,1.008
2.381263017654419,-0.3857879638671875,0.03851318359375,-0.924896240234375,1.003
2.391317844390869,-0.38616943359375,0.0332794189453125,-0.9219818115234375,1.0
2.4012041091918945,-0.3853302001953125,0.0263671875,-0.91436767578125,0.993
2.4111549854278564,-0.3845367431640625,0.0230865478515625,-0.9096832275390625,0.988
2.4210259914398193,-0.38580322265625,0.0239715576171875,-0.9111480712890625,0.99
2.4309301376342773,-0.389312744140625,0.02685546875,-0.9128265380859375,0.993
2.4408090114593506,-0.3922119140625,0.0295257568359375,-0.9111480712890625,0.992
2.4508919715881348,-0.3930206298828125,0.0329132080078125,-0.912261962890625,0.994
2.4610509872436523,-0.3934783935546875,0.03363037109375,-0.917449951171875,0.999
2.4710910320281982,-0.3928070068359375,0.0340118408203125,-0.9216461181640625,1.002
2.4808390140533447,-0.3925628662109375,0.0357666015625,-0.9236602783203125,1.004
2.490778923034668,-0.3919219970703125,0.03448486328125,-0.92291259765625,1.003
2.5008459091186523,-0.38995361328125,0.0332183837890625,-0.922515869140625,1.002
2.510878086090088,-0.387969970703125,0.03350830078125,-0.9209442138671875,1.0
2.520822048187256,-0.38836669921875,0.034515380859375,-0.9195556640625,0.999
2.5308339595794678,-0.3872528076171875,0.0354461669921875,-0.91845703125,0.997
2.540904998779297,-0.388092041015625,0.034942626953125,-0.9190521240234375,0.998
2.550776958465576,-0.388427734375,0.0339508056640625,-0.920135498046875,0.999
2.5607199668884277,-0.3881683349609375,0.033447265625,-0.921051025390625,1.0
2.570667028427124,-0.3884124755859375,0.0329742431640625,-0.922760009765625,1.002
2.580881118774414,-0.3879241943359375,0.03216552734375,-0.92303466796875,1.002
2.5906460285186768,-0.388214111328125,0.0313720703125,-0.920654296875,1.0
2.6006970405578613,-0.387542724609375,0.0307769775390625,-0.919769287109375,0.999
2.610711097717285,-0.3876800537109375,0.0308837890625,-0.9169769287109375,0.996
2.6205601692199707,-0.38775634765625,0.0316925048828125,-0.917083740234375,0.996
2.6306819915771484,-0.3877410888671875,0.0308685302734375,-0.917724609375,0.997
2.640514850616455,-0.388214111328125,0.03070068359375,-0.918914794921875,0.998
2.650696039199829,-0.3873291015625,0.0291900634765625,-0.92095947265625,1.0
2.6610541343688965,-0.386566162109375,0.0288848876953125,-0.9227294921875,1.001
2.670546054840088,-0.3860626220703125,0.03009033203125,-0.9237518310546875,1.002
2.6805269718170166,-0.3862762451171875,0.0310211181640625,-0.9249267578125,1.003
2.6907780170440674,-0.38641357421875,0.0311431884765625,-0.925201416015625,1.003
2.700706958770752,-0.3870391845703125,0.0314483642578125,-0.9236907958984375,1.002
2.7109220027923584,-0.3872222900390625,0.0317840576171875,-0.9230499267578125,1.001
2.7208380699157715,-0.3873748779296875,0.03228759765625,-0.9209442138671875,1.0
2.730684995651245,-0.3873291015625,0.0326080322265625,-0.920166015625,0.999
2.7408361434936523,-0.386627197265625,0.032745361328125,-0.919921875,0.998
2.7506308555603027,-0.3865814208984375,0.0338897705078125,-0.920135498046875,0.999
2.760666847229004,-0.3873291015625,0.03387451171875,-0.9192962646484375,0.998
2.770595073699951,-0.388031005859375,0.03338623046875,-0.917816162109375,0.997
2.7807819843292236,-0.388427734375,0.0347442626953125,-0.9168701171875,0.996
2.790658950805664,-0.3884429931640625,0.0336151123046875,-0.9168853759765625,0.996
2.8006491661071777,-0.3896026611328125,0.0331573486328125,-0.9173583984375,0.997
2.8106331825256348,-0.389678955078125,0.0320892333984375,-0.91851806640625,0.998
2.820582866668701,-0.3884124755859375,0.031524658203125,-0.9183502197265625,0.998
2.830422878265381,-0.38775634765625,0.0316314697265625,-0.9196929931640625,0.999
2.8405051231384277,-0.3875732421875,0.0319061279296875,-0.92095947265625,1.0
2.850637912750244,-0.388702392578125,0.0318450927734375,-0.921630859375,1.001
2.8604910373687744,-0.3888092041015625,0.032318115234375,-0.9216461181640625,1.001
2.870396137237549,-0.3878326416015625,0.0325469970703125,-0.922882080078125,1.002
2.880499839782715,-0.38775634765625,0.0318145751953125,-0.9224395751953125,1.001
2.8905038833618164,-0.3876953125,0.0316619873046875,-0.9204254150390625,0.999
2.9002859592437744,-0.38714599609375,0.031280517578125,-0.92138671875,1.0
2.910202980041504,-0.38751220703125,0.030853271484375,-0.9208526611328125,1.0
2.9202041625976562,-0.3876495361328125,0.0298614501953125,-0.9209442138671875,1.0
2.930180072784424,-0.3877716064453125,0.0310516357421875,-0.9205322265625,0.999
2.940340995788574,-0.3884124755859375,0.0324249267578125,-0.9215087890625,1.001
2.9503121376037598,-0.3890228271484375,0.0331573486328125,-0.919677734375,0.999
2.960616111755371,-0.3881378173828125,0.0342864990234375,-0.91961669921875,0.999
2.970414161682129,-0.3885498046875,0.0341033935546875,-0.9190826416015625,0.998
2.9802451133728027,-0.388092041015625,0.0333709716796875,-0.9187164306640625,0.998
2.9901161193847656,-0.3879852294921875,0.031585693359375,-0.9193878173828125,0.998
3.000141143798828,-0.386627197265625,0.030975341796875,-0.9201812744140625,0.999
3.0101208686828613,-0.3868865966796875,0.032318115234375,-0.9207000732421875,0.999
3.020029067993164,-0.386993408203125,0.0326080322265625,-0.9196319580078125,0.998
3.030102014541626,-0.3868408203125,0.0316314697265625,-0.9203643798828125,0.999
3.0400161743164062,-0.387786865234375,0.032135009765625,-0.920562744140625,0.999
3.050011157989502,-0.38800048828125,0.0322265625,-0.92132568359375,1.0
3.0601489543914795,-0.3881378173828125,0.0318145751953125,-0.921630859375,1.001
3.0711140632629395,-0.387359619140625,0.0306243896484375,-0.92218017578125,1.001
3.0801310539245605,-0.3863067626953125,0.0304107666015625,-0.92169189453125,1.0
3.089884042739868,-0.3877105712890625,0.0312042236328125,-0.9210052490234375,1.0
3.100083827972412,-0.38787841796875,0.0310821533203125,-0.9209442138671875,1.0
3.110300064086914,-0.387969970703125,0.0315093994140625,-0.9193572998046875,0.998
3.1209311485290527,-0.3876953125,0.0326690673828125,-0.9203948974609375,0.999
3.130096912384033,-0.38787841796875,0.033294677734375,-0.91912841796875,0.998
3.140023946762085,-0.3876953125,0.0330352783203125,-0.919891357421875,0.999
3.1500470638275146,-0.3880157470703125,0.03265380859375,-0.9195556640625,0.999
3.1600570678710938,-0.387908935546875,0.032318115234375,-0.9199066162109375,0.999
3.170145034790039,-0.3871612548828125,0.0329437255859375,-0.920318603515625,0.999
3.1798510551452637,-0.3874359130859375,0.0339508056640625,-0.920806884765625,1.0
3.1898200511932373,-0.387847900390625,0.0332489013671875,-0.91949462890625,0.998
3.199831962585449,-0.3876495361328125,0.032806396484375,-0.920013427734375,0.999
3.2100830078125,-0.3876953125,0.03302001953125,-0.9195404052734375,0.998
3.220082998275757,-0.3875732421875,0.03265380859375,-0.9198455810546875,0.999
3.229947090148926,-0.38714599609375,0.0323028564453125,-0.92071533203125,0.999
3.2398948669433594,-0.3876190185546875,0.0319976806640625,-0.921600341796875,1.0
3.25020694732666,-0.3877410888671875,0.0312042236328125,-0.9216461181640625,1.0
3.259739875793457,-0.3875274658203125,0.031829833984375,-0.921905517578125,1.001
3.2691140174865723,-0.3885955810546875,0.0325775146484375,-0.9205474853515625,1.0
3.280529022216797,-0.3890228271484375,0.0328216552734375,-0.9205322265625,1.0
3.290146827697754,-0.388580322265625,0.0324249267578125,-0.9202728271484375,0.999
3.3000130653381348,-0.3878326416015625,0.0314178466796875,-0.920257568359375,0.999
3.3101489543914795,-0.3877410888671875,0.0309906005859375,-0.9190826416015625,0.998
3.3199310302734375,-0.3868560791015625,0.0307464599609375,-0.9200439453125,0.999
3.330538034439087,-0.3870849609375,0.0316925048828125,-0.9197235107421875,0.998
3.33994197845459,-0.386749267578125,0.0322418212890625,-0.9218902587890625,1.0
3.3497979640960693,-0.3868865966796875,0.0325469970703125,-0.9214019775390625,1.0
3.3599140644073486,-0.387664794921875,0.031982421875,-0.92059326171875,0.999
3.369922161102295,-0.3880462646484375,0.0328369140625,-0.9205169677734375,1.0
3.3800110816955566,-0.38873291015625,0.032073974609375,-0.9210662841796875,1.0
3.389531135559082,-0.38812255859375,0.03253173828125,-0.9208526611328125,1.0
3.3998310565948486,-0.387847900390625,0.0323486328125,-0.9205322265625,0.999
3.409980058670044,-0.38818359375,0.0310211181640625,-0.9204254150390625,0.999
3.419713020324707,-0.38671875,0.0306243896484375,-0.9210357666015625,0.999
3.430140972137451,-0.38677978515625,0.0317230224609375,-0.9208831787109375,0.999
3.4397189617156982,-0.3878631591796875,0.03253173828125,-0.9214019775390625,1.0
3.4498648643493652,-0.3870697021484375,0.03204345703125,-0.9203948974609375,0.999
3.459947109222412,-0.3871612548828125,0.032257080078125,-0.9219970703125,1.001
3.4695780277252197,-0.3876953125,0.0316925048828125,-0.9219207763671875,1.001
3.4794650077819824,-0.388092041015625,0.03179931640625,-0.920013427734375,0.999
